8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,date,Rt
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-03-24,3.17996472852704
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-03-25,3.11431753507531
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-03-26,3.04649319506397
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-03-27,2.9764787700005
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-03-28,2.90425585286526
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-03-29,2.82983045325223
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-03-30,2.75327138065714
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-03-31,2.67471452529382
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-04-01,2.59431075370848
0.625508380757569,0.627510759888222,0.629342755703143,0.631016019458901,0.632503392499333,0.633841885142045,0.635032547812708,0.636097737746124,0.637037378430483,0.637861605581979,0.638578645047539,0.639212389493786,0.639764488202277,0.640250101597335,0.640673549171999,0.64103463937877,0.641358084422761,0.641666130894217,0.641936379399302,0.642189914860545,0.642403304054881,0.642587273156204,0.642780995157524,0.642955202348279,0.643114672033372,0.643255596703466,0.643389687490469,0.643514795481264,2020-04-02,2.51224449440544
